Java 8 found at /usr/lib/jvm/java-8-openjdk/jre/bin/java
BBC started
06:18:20.148 [main] INFO de.learnlib.util.Experiment - Starting round 1
06:18:20.151 [main] INFO de.learnlib.util.Experiment - Learning
06:18:33.862 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 64.41430343851422
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.733988161376004
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.95630933507327
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 75.79571253769228
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.91012322523345
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 52.85747990732338
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.96893138392683
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.3843837506694
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.64355727626203
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.418033250166275
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.00323334212521
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.76251241806712
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.00147719164356
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.121102957870775
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.21004182998951
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 84.11238621882823
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 79.75838498498956
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.870432169148486
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.851717511847795
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.75277005151632
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.425734053866094
06:24:10.383 [Thread-14] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 60.2689641877262
06:24:10.384 [main] INFO de.learnlib.util.Experiment - bb ab ab ab aa bb aa aa aa ba ab bb bb ab aa
06:24:10.384 [main] INFO de.learnlib.util.Experiment - Starting round 16
06:24:10.384 [main] INFO de.learnlib.util.Experiment - Learning
06:24:55.140 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 35.23572108595998
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 35.340125034160465
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.53470425230218
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.505794538032646
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.9573387315519
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 54.56034445207595
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 59.81496032385874
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 47.00371388362295
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 64.41430343851422
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.733988161376004
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.95630933507327
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 75.79571253769228
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.91012322523345
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 52.85747990732338
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.96893138392683
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.3843837506694
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.64355727626203
06:24:55.861 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.418033250166275
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.00323334212521
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.76251241806712
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.00147719164356
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 42.121102957870775
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.21004182998951
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 84.11238621882823
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 79.75838498498956
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.870432169148486
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.851717511847795
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.75277005151632
06:24:55.862 [Thread-15] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.425734053866094
06:24:55.862 [main] INFO de.learnlib.util.Experiment - ba ba ab aa aa bb aa aa ab aa ab ab bb aa bb
06:24:55.862 [main] INFO de.learnlib.util.Experiment - Starting round 17
06:24:55.862 [main] INFO de.learnlib.util.Experiment - Learning
06:25:25.066 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 35.23572108595998
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 35.340125034160465
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.53470425230218
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.505794538032646
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.9573387315519
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 59.81496032385874
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 64.41430343851422
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.733988161376004
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.95630933507327
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 75.79571253769228
06:25:26.048 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.91012322523345
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 52.85747990732338
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.3843837506694
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.64355727626203
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.418033250166275
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.00323334212521
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.76251241806712
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.00147719164356
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.21004182998951
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 84.11238621882823
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 79.75838498498956
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.870432169148486
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.851717511847795
06:25:26.049 [Thread-16] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 53.75277005151632
06:25:26.049 [main] INFO de.learnlib.util.Experiment - bb aa aa ab bb bb ab ab ab ab bb ab ab aa aa
06:25:26.049 [main] INFO de.learnlib.util.Experiment - Starting round 18
06:25:26.049 [main] INFO de.learnlib.util.Experiment - Learning
06:25:35.042 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 35.23572108595998
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 35.340125034160465
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.53470425230218
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.505794538032646
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.9573387315519
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 59.81496032385874
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 64.41430343851422
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.733988161376004
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.95630933507327
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 75.79571253769228
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 52.85747990732338
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.64355727626203
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.418033250166275
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.00323334212521
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.76251241806712
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.00147719164356
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.21004182998951
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 84.11238621882823
06:25:35.712 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 79.75838498498956
06:25:35.713 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.870432169148486
06:25:35.713 [Thread-17] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.851717511847795
06:25:35.713 [main] INFO de.learnlib.util.Experiment - ab ba bb aa aa bb ba ab ab bb ba ba aa ba ba
06:25:35.713 [main] INFO de.learnlib.util.Experiment - Starting round 19
06:25:35.713 [main] INFO de.learnlib.util.Experiment - Learning
06:25:47.528 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.53470425230218
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 63.505794538032646
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.9573387315519
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 64.41430343851422
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.95630933507327
06:25:48.249 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 75.79571253769228
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.91012322523345
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 52.85747990732338
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.010581336430945
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.64355727626203
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.00323334212521
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.76251241806712
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.00147719164356
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 84.11238621882823
06:25:48.250 [Thread-18] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 79.75838498498956
06:25:48.250 [main] INFO de.learnlib.util.Experiment - ab aa ba ab ab ab ab ab ba ab ba bb ab aa ab
06:25:48.250 [main] INFO de.learnlib.util.Experiment - Starting round 20
06:25:48.250 [main] INFO de.learnlib.util.Experiment - Learning
06:26:19.009 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:26:19.836 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.53470425230218
06:26:19.836 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.9573387315519
06:26:19.836 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:26:19.836 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 64.41430343851422
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.95630933507327
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 75.79571253769228
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.91012322523345
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 52.85747990732338
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.010581336430945
06:26:19.837 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:26:19.838 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.64355727626203
06:26:19.838 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.00323334212521
06:26:19.838 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.76251241806712
06:26:19.838 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.00147719164356
06:26:19.838 [Thread-19] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 84.11238621882823
06:26:19.838 [main] INFO de.learnlib.util.Experiment - ab aa bb ab ab ab ab ab bb ab ab ab ba ba aa
06:26:19.838 [main] INFO de.learnlib.util.Experiment - Starting round 21
06:26:19.838 [main] INFO de.learnlib.util.Experiment - Learning
06:26:31.100 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:26:31.758 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.53470425230218
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.9573387315519
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 64.41430343851422
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.95630933507327
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 75.79571253769228
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.91012322523345
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 52.85747990732338
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.010581336430945
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.64355727626203
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.00323334212521
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.76251241806712
06:26:31.759 [Thread-20] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 50.00147719164356
06:26:31.759 [main] INFO de.learnlib.util.Experiment - ab ab ba aa ba aa aa ab bb ba ab ab bb ba ab
06:26:31.759 [main] INFO de.learnlib.util.Experiment - Starting round 22
06:26:31.759 [main] INFO de.learnlib.util.Experiment - Learning
06:26:38.481 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:26:39.223 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.53470425230218
06:26:39.223 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.9573387315519
06:26:39.223 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 64.41430343851422
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 43.95630933507327
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 75.79571253769228
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.91012322523345
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 52.85747990732338
06:26:39.224 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.010581336430945
06:26:39.225 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:26:39.225 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.64355727626203
06:26:39.225 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.00323334212521
06:26:39.225 [Thread-21] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 41.76251241806712
06:26:39.225 [main] INFO de.learnlib.util.Experiment - bb bb aa bb ba ab aa ab aa aa bb bb aa bb bb
06:26:39.225 [main] INFO de.learnlib.util.Experiment - Starting round 23
06:26:39.225 [main] INFO de.learnlib.util.Experiment - Learning
06:27:03.461 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:27:04.194 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.53470425230218
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.9573387315519
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 64.41430343851422
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 75.79571253769228
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 55.91012322523345
06:27:04.195 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 52.85747990732338
06:27:04.196 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 57.010581336430945
06:27:04.196 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 29.329758131561775
06:27:04.196 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 44.64355727626203
06:27:04.196 [Thread-22] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.00323334212521
06:27:04.197 [main] INFO de.learnlib.util.Experiment - aa aa aa ab aa bb ba ab bb ba aa bb bb ba ab
06:27:04.197 [main] INFO de.learnlib.util.Experiment - Starting round 24
06:27:04.197 [main] INFO de.learnlib.util.Experiment - Learning
06:27:09.272 [main] INFO de.learnlib.util.Experiment - Searching for counterexample
06:27:09.924 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 45.53470425230218
06:27:09.924 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.9573387315519
06:27:09.924 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 38.996806183208605
06:27:09.924 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 46.20003068688226
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 83.98238862632982
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 10.477493728652775
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 56.32543465172368
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 51.83173910252266
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 64.41430343851422
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 75.79571253769228
06:27:09.925 [Thread-23] INFO org.group_mmm.EQSearchProblem - CEX with Robustness: 48.424008257247024
